tid,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,ra,raerr1,raerr2,rasymerr,decstr,dec,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date
440113053,3595.01,TOI-3595.01,3595,440113053.01,1,KP,12.8416,0.007,-0.007,1,0,00h19m26.23s,4.859275,,,,+44d01m39.35s,44.027596,,,,0.985,0.031,-0.031,1.0,0.0,-8.866,0.017,-0.017,1.0,0.0,2459854.762356,0.000493,-0.000493,1,0,1.805376,5.44e-05,-5.44e-05,1,0,2.0790249,0.0459724,-0.0459724,1,0,21680.3724998,337.05713,-337.05713,1,0,12.0157766,0.8062136,-0.8062136,1,0,535.3422852,,,,,1226.8109303,,,,,329.036,2.867,-2.867,1,0,5090.0,127.7,-127.7,1,0,4.54,0.09,-0.09,1,0,0.820538,0.0519572,-0.0519572,1,0,,2021-06-23 15:16:38,2024-09-07 10:08:02,2025-09-28 22:48:44
352690548,3596.01,TOI-3596.01,3596,352690548.01,1,PC,12.8277,0.008,-0.008,1,0,23h44m30.79s,356.128305,,,,+36d21m42.18s,36.361717,,,,9.433,0.03,-0.03,1.0,0.0,-0.893,0.022,-0.022,1.0,0.0,2459876.910435,0.001601,-0.001601,1,0,4.9056578,1.42e-05,-1.42e-05,1,0,3.172,0.374,-0.374,1,0,9475.0,415.413,-415.413,1,0,9.37482,0.500602,-0.500602,1,0,357.504,,,,,1211.0,,,,,527.73,7.1675,-7.1675,1,0,5989.7,100.6,-100.6,1,0,4.47,0.08,-0.08,1,0,1.01,0.05,-0.05,1,0,,2021-06-23 15:16:38,2024-08-22 10:08:01,2025-09-28 22:48:44
267650535,3597.01,TOI-3597.01,3597,267650535.01,1,KP,11.9475,0.006,-0.006,1,0,00h38m03.98s,9.516583,,,,+34d42m41.05s,34.711402,,,,-26.775,0.056,-0.056,1.0,0.0,-32.478,0.058,-0.058,1.0,0.0,2459853.969135,0.000416,-0.000416,1,0,4.0088245,9.65e-05,-9.65e-05,1,0,2.7370959,0.0365354,-0.0365354,1,0,21483.7462243,187.97467,-187.97467,1,0,11.5444262,0.7286459,-0.7286459,1,0,165.190061,,,,,914.3568608,,,,,202.078,1.461,-1.461,1,0,5007.0,114.7,-114.7,1,0,4.56,0.08,-0.08,1,0,0.795696,0.0489648,-0.0489648,1,0,,2021-06-23 15:16:39,2024-09-08 10:08:02,2025-09-28 22:48:44
352469839,3598.01,TOI-3598.01,3598,352469839.01,1,PC,12.9723,0.01,-0.01,1,0,20h24m11.88s,306.049504,,,,+59d16m42.35s,59.27843,,,,8.084,0.039,-0.039,1.0,0.0,2.077,0.035,-0.035,1.0,0.0,2459822.38349,0.001012,-0.001012,1,0,3.7026941,5.5e-06,-5.5e-06,1,0,1.884,0.389,-0.389,1,0,13130.0,3197.47,-3197.47,1,0,20.0,9.40308,-9.40308,1,0,540.162,,,,,1343.0,,,,,792.835,11.8745,-11.8745,1,0,6282.0,136.3,-136.3,1,0,4.17,0.09,-0.09,1,0,1.5,0.07,-0.07,1,0,,2021-06-23 15:16:39,2024-08-22 10:08:01,2025-09-28 22:48:44
194461202,3599.01,TOI-3599.01,3599,194461202.01,1,PC,13.2597,0.007,-0.007,1,0,00h16m22.8s,4.094988,,,,+38d17m54.71s,38.298531,,,,22.135,0.038,-0.038,1.0,0.0,-11.169,0.017,-0.017,1.0,0.0,2458784.821961,0.002318,-0.002318,1,0,3.2523102,0.0006564,-0.0006564,1,0,2.711,0.267,-0.267,1,0,11410.0,10.6376,-10.6376,1,0,9.6972,,,1,0,382.391,,,,,1231.0,,,,,481.258,8.5095,-8.5095,1,0,5396.4,86.0,-86.0,1,0,4.5,,,1,0,0.9,,,1,0,,2021-06-23 15:16:39,2024-08-22 10:08:01,2025-09-28 22:48:44
13023738,360.01,TOI-360.01,360,13023738.01,1,FP,12.2524,0.007,-0.007,1,0,23h08m20.37s,347.08487,,,,-29d35m25.61s,-29.590446,,,,15.536,0.084,-0.084,1.0,0.0,-29.348,0.079,-0.079,1.0,0.0,2459104.87232,0.00351,-0.00351,1,0,8.0635,6e-05,-6e-05,1,0,3.396,0.371,-0.371,1,0,5180.0,1684.47,-1684.47,1,0,24.3071,7.87344,-7.87344,1,0,621.088,,,,,1390.0,,,,,646.707,25.1075,-25.1075,1,0,5657.0,118.0,-118.0,1,0,3.97,0.08,-0.08,1,0,1.71,0.1,-0.1,1,0,,2018-12-20 19:43:30,2021-10-29 12:59:15,2025-09-28 22:48:44
343726435,3600.01,TOI-3600.01,3600,343726435.01,1,PC,12.9025,0.015,-0.015,1,0,21h05m32.14s,316.383909,,,,+56d30m15.72s,56.504367,,,,-2.244,0.034,-0.034,1.0,0.0,-8.813,0.029,-0.029,1.0,0.0,2459880.047725,0.001757,-0.001757,1,0,5.016641,1.38e-05,-1.38e-05,1,0,3.203,0.249,-0.249,1,0,10347.0,414.359,-414.359,1,0,17.7733,0.899605,-0.899605,1,0,489.828,,,,,1310.0,,,,,607.523,5.8605,-5.8605,1,0,6616.0,150.7,-150.7,1,0,4.05,0.09,-0.09,1,0,1.83,0.08,-0.08,1,0,,2021-06-23 15:16:39,2024-08-22 10:08:01,2025-09-28 22:48:44
191202679,3601.01,TOI-3601.01,3601,191202679.01,1,PC,12.4226,0.007,-0.007,1,0,00h34m48.29s,8.701208,,,,+45d23m14.69s,45.387414,,,,-4.851,0.063,-0.063,1.0,0.0,-6.624,0.069,-0.069,1.0,0.0,2459879.372447,0.001349,-0.001349,1,0,4.0517972,1e-05,-1e-05,1,0,2.84,0.249,-0.249,1,0,6256.0,221.382,-221.382,1,0,11.2646,0.704377,-0.704377,1,0,506.135,,,,,1321.0,,,,,694.069,28.8765,-28.8765,1,0,6284.0,126.6,-126.6,1,0,4.2,0.09,-0.09,1,0,1.45,0.08,-0.08,1,0,,2021-06-23 15:16:39,2025-01-16 12:03:04,2025-09-28 22:48:44
331146317,3602.01,TOI-3602.01,3602,331146317.01,1,PC,11.7506,0.026,-0.026,1,0,21h43m53.31s,325.972143,,,,+54d34m27.37s,54.574269,,,,3.938,0.05,-0.05,1.0,0.0,0.358,0.048,-0.048,1.0,0.0,2459827.140919,0.000424,-0.000424,1,0,2.3874731,2.99e-05,-2.99e-05,1,0,2.8056588,0.0277356,-0.0277356,1,0,14252.9367639,120.55249,-120.55249,1,0,15.9427336,0.6981905,-0.6981905,1,0,1799.1007103,,,,,1661.0534911,,,,,432.426,5.1015,-5.1015,1,0,6566.0,199.1,-199.1,1,0,4.36,0.09,-0.09,1,0,1.27379,0.0550553,-0.0550553,1,0,,2021-06-23 15:16:39,2024-09-08 10:08:02,2025-09-28 22:48:44
13961554,3603.01,TOI-3603.01,3603,13961554.01,1,PC,13.2666,0.007,-0.007,1,0,00h54m52.76s,13.719844,,,,+24d43m26.67s,24.724075,,,,-3.106,0.042,-0.042,1.0,0.0,-9.365,0.039,-0.039,1.0,0.0,2459880.567107,0.001195,-0.001195,1,0,1.2678043,2.5e-06,-2.5e-06,1,0,0.893,0.295,-0.295,1,0,8549.0,1288.93,-1288.93,1,0,8.74635,,,1,0,328.939,,,,,1186.0,,,,,470.579,5.811,-5.811,1,0,5303.0,124.0,-124.0,1,0,4.49,,,1,0,0.9,,,1,0,,2021-06-23 15:16:40,2024-08-22 10:08:01,2025-09-28 22:48:44
330135981,3604.01,TOI-3604.01,3604,330135981.01,1,PC,11.7344,0.007,-0.007,1,0,22h14m00.25s,333.501055,,,,+56d55m08.33s,56.918981,,,,,,,,,,,,,,2459825.95299,0.000192,-0.000192,1,0,1.0666963,6.4e-06,-6.4e-06,1,0,1.7165498,0.0130087,-0.0130087,1,0,19028.8653052,122.11919,-122.11919,1,0,,,,1,0,2393.1412334,,,,,1783.8643732,,,,,,,,1,0,4893.1,28.6,-28.6,1,0,,,,1,0,,,,1,0,,2021-06-23 15:16:40,2024-09-06 10:08:02,2025-09-28 22:48:44
329373799,3605.01,TOI-3605.01,3605,329373799.01,1,PC,11.789,0.01,-0.01,1,0,22h10m51.74s,332.715604,,,,+54d28m52.43s,54.481231,,,,9.023,0.054,-0.054,1.0,0.0,4.581,0.046,-0.046,1.0,0.0,2459851.820734,0.00063,-0.00063,1,0,3.6554335,3.3e-06,-3.3e-06,1,0,3.699,0.131,-0.131,1,0,9680.0,157.482,-157.482,1,0,15.7486,0.746894,-0.746894,1,0,1005.1,,,,,1568.0,,,,,526.417,7.6465,-7.6465,1,0,6321.0,134.0,-134.0,1,0,4.15,0.09,-0.09,1,0,1.56,0.07,-0.07,1,0,,2021-06-23 15:16:40,2025-09-03 12:05:55,2025-09-28 22:48:44
315907220,3606.01,TOI-3606.01,3606,315907220.01,1,PC,12.6864,0.006,-0.006,1,0,21h24m58.81s,321.24506,,,,+57d39m59.88s,57.666632,,,,-3.988,2.173,-2.173,1.0,0.0,-0.37,2.173,-2.173,1.0,0.0,2459866.950313,0.002242,-0.002242,1,0,9.312167,3.22e-05,-3.22e-05,1,0,4.867,1.017,-1.017,1,0,15226.0,9911.86,-9911.86,1,0,,,,1,0,118.249,,,,,918.0,,,,,,,,1,0,3979.0,137.3,-137.3,1,0,,,,1,0,,,,1,0,,2021-06-23 15:16:40,2024-09-20 12:02:42,2025-09-28 22:48:44
277505161,3607.01,TOI-3607.01,3607,277505161.01,1,PC,13.1142,0.009,-0.009,1,0,20h42m49.19s,310.704952,,,,+58d30m53.8s,58.514945,,,,6.001,2.164,-2.164,1.0,0.0,-16.685,2.164,-2.164,1.0,0.0,2459821.520901,0.003847,-0.003847,1,0,3.5884855,1.41e-05,-1.41e-05,1,0,2.481,0.426,-0.426,1,0,6810.0,479.482,-479.482,1,0,,,,1,0,,,,,,,,,,,,,,1,0,,,,1,0,,,,1,0,,,,1,0,,2021-06-23 15:16:40,2024-08-22 10:08:01,2025-09-28 22:48:44
267867517,3608.01,TOI-3608.01,3608,267867517.01,1,FP,13.1802,0.016,-0.016,1,0,20h49m49.5s,312.456261,,,,+56d53m47.64s,56.896568,,,,-5.066,0.032,-0.032,1.0,0.0,-4.88,0.03,-0.03,1.0,0.0,2458787.3585,0.011409,-0.011409,1,0,2.6816329,0.000715,-0.000715,1,0,2.695,0.604,-0.604,1,0,3100.0,17.1943,-17.1943,1,0,13.2689,,,1,0,1859.62,,,,,1829.0,,,,,1162.86,24.665,-24.665,1,0,7047.0,122.0,-122.0,1,0,3.89,,,1,0,2.34,,,1,0,,2021-06-23 15:16:40,2024-08-22 10:08:01,2025-09-28 22:48:44
267861788,3609.01,TOI-3609.01,3609,267861788.01,1,PC,12.796,0.006,-0.006,1,0,20h49m31.8s,312.382517,,,,+59d42m36.05s,59.710013,,,,19.886,0.032,-0.032,1.0,0.0,-3.236,0.032,-0.032,1.0,0.0,2459814.534903,0.003183,-0.003183,1,0,6.3854622,2.65e-05,-2.65e-05,1,0,3.682,0.368,-0.368,1,0,6720.0,381.356,-381.356,1,0,9.57629,2.55507,-2.55507,1,0,213.106,,,,,1064.0,,,,,474.723,3.64,-3.64,1,0,5519.0,246.3,-246.3,1,0,4.29,0.09,-0.09,1,0,1.17,0.06,-0.06,1,0,,2021-06-23 15:16:40,2024-08-22 12:02:41,2025-09-28 22:48:44
144276942,361.01,TOI-361.01,361,144276942.01,1,APC,11.9699,0.006,-0.006,1,0,23h35m36.88s,353.903687,,,,-44d48m31.71s,-44.808809,,,,-65.393,0.044,-0.044,1.0,0.0,3.159,0.055,-0.055,1.0,0.0,2459062.236399,0.001417,-0.001417,1,0,1.5351652,7.39e-05,-7.39e-05,1,0,0.9492628,0.1226027,-0.1226027,1,0,2977.6306495,249.71916,-249.71916,1,0,6.8350786,14.089044,-14.089044,1,0,277.5151143,,,,,1040.9776611,,,,,123.083,0.617,-0.617,1,0,4215.0,87.4,-87.4,1,0,4.59,0.22,-0.22,1,0,0.744573,0.0762965,-0.0762965,1,0,,2018-12-20 19:43:30,2021-11-12 16:02:01,2025-09-28 22:48:44
247518629,2790.01,TOI-2790.01,2790,247518629.01,1,PC,12.273,0.016,-0.016,1,0,05h43m52.13s,85.967216,,,,+16d21m36.23s,16.360063,,,,0.877,0.09,-0.09,1.0,0.0,-1.763,0.071,-0.071,1.0,0.0,2459547.210084,0.000512,-0.000512,1,0,2.3341583,2.8e-06,-2.8e-06,1,0,3.553,0.084,-0.084,1,0,10070.0,0.770823,-0.770823,1,0,20.0937,1.09728,-1.09728,1,0,3201.05,,,,,2095.0,,,,,832.581,30.865,-30.865,1,0,6901.0,157.7,-157.7,1,0,4.04,0.09,-0.09,1,0,1.93,0.1,-0.1,1,0,,2021-06-03 22:07:28,2024-08-22 10:08:01,2025-09-28 22:48:44
237406657,2791.01,TOI-2791.01,2791,237406657.01,1,PC,12.7587,0.006,-0.006,1,0,06h24m41.5s,96.172915,,,,-36d55m45.22s,-36.929228,,,,-3.844,0.021,-0.021,1.0,0.0,7.948,0.022,-0.022,1.0,0.0,2458515.618118,0.003339,-0.003339,1,0,3.7482756,0.0005589,-0.0005589,1,0,4.989,0.319,-0.319,1,0,5010.0,2.55201,-2.55201,1,0,14.0065,0.7336,-0.7336,1,0,2004.64,,,,,1864.0,,,,,1148.8,16.46,-16.46,1,0,6425.0,136.4,-136.4,1,0,3.94,0.09,-0.09,1,0,2.02,0.09,-0.09,1,0,,2021-06-03 22:07:28,2024-08-22 10:08:01,2025-09-28 22:48:44
237362186,2792.01,TOI-2792.01,2792,237362186.01,1,PC,12.3337,0.006,-0.006,1,0,06h20m26.57s,95.110693,,,,-38d10m22.62s,-38.17295,,,,-0.456,0.035,-0.035,1.0,0.0,20.156,0.039,-0.039,1.0,0.0,2459213.998862,0.004097,-0.004097,1,0,7.1185659,4.56e-05,-4.56e-05,1,0,1.734,0.244,-0.244,1,0,3920.0,8.0767,-8.0767,1,0,12.5411,0.829825,-0.829825,1,0,52.4926,,,,,749.0,,,,,777.673,12.314,-12.314,1,0,5945.0,124.7,-124.7,1,0,3.92,0.08,-0.08,1,0,1.9,0.09,-0.09,1,0,,2021-06-03 22:07:28,2024-08-22 10:08:01,2025-09-28 22:48:44
235077268,2793.01,TOI-2793.01,2793,235077268.01,1,PC,13.2886,0.006,-0.006,1,0,05h45m53.71s,86.473805,,,,-46d56m37s,-46.94361,,,,15.484,0.033,-0.033,1.0,0.0,9.944,0.032,-0.032,1.0,0.0,2459227.071677,0.001019,-0.001019,1,0,0.3559702,7e-07,-7e-07,1,0,0.523,0.195,-0.195,1,0,2320.0,28.7458,-28.7458,1,0,6.23347,,,1,0,2541.08,,,,,1977.0,,,,,618.274,5.766,-5.766,1,0,5562.0,122.0,-122.0,1,0,4.36,,,1,0,1.08,,,1,0,,2021-06-03 22:07:28,2024-08-22 10:08:01,2025-09-28 22:48:44
232139628,2794.01,TOI-2794.01,2794,232139628.01,1,PC,13.0577,0.01,-0.01,1,0,06h02m30.51s,90.627138,,,,+04d09m01.18s,4.150327,,,,4.99,0.041,-0.041,1.0,0.0,-8.836,0.042,-0.042,1.0,0.0,2459222.329758,0.002721,-0.002721,1,0,4.7654865,2.9e-05,-2.9e-05,1,0,4.43,0.264,-0.264,1,0,6120.0,4.52917,-4.52917,1,0,14.441,,,1,0,806.142,,,,,1484.0,,,,,809.18,17.044,-17.044,1,0,6151.0,126.0,-126.0,1,0,3.97,,,1,0,1.85,,,1,0,,2021-06-03 22:07:28,2024-08-22 10:08:01,2025-09-28 22:48:44
232052748,2795.01,TOI-2795.01,2795,232052748.01,1,PC,13.4809,0.006,-0.006,1,0,06h29m28.31s,97.367971,,,,-46d10m37.87s,-46.177185,,,,-3.023,0.072,-0.072,1.0,0.0,-1.771,0.073,-0.073,1.0,0.0,2459225.009211,0.000916,-0.000916,1,0,3.6337247,6.6e-06,-6.6e-06,1,0,1.763,0.207,-0.207,1,0,15330.0,10.2263,-10.2263,1,0,11.4562,,,1,0,122.862,,,,,927.0,,,,,517.465,11.033,-11.033,1,0,5325.0,122.0,-122.0,1,0,4.51,,,1,0,0.88,,,1,0,,2021-06-03 22:07:29,2024-08-22 10:08:01,2025-09-28 22:48:44
220076110,2796.01,TOI-2796.01,2796,220076110.01,1,CP,11.916,0.022,-0.022,1,0,05h36m36.65s,84.152719,,,,+00d53m46.6s,0.896279,,,,2.64,0.104,-0.104,1.0,0.0,2.629,0.085,-0.085,1.0,0.0,2459189.97794,0.000652,-0.000652,1,0,4.808498,6.3e-06,-6.3e-06,1,0,1.405,0.244,-0.244,1,0,11010.0,10.9882,-10.9882,1,0,15.0839,1.65876,-1.65876,1,0,67.1926,,,,,797.0,,,,,350.343,5.9195,-5.9195,1,0,5449.5,227.7,-227.7,1,0,4.13,0.12,-0.12,1,0,1.38,0.14,-0.14,1,0,,2021-06-03 22:07:29,2024-08-22 10:08:01,2025-09-28 22:48:44
206897186,2797.01,TOI-2797.01,2797,206897186.01,1,PC,13.194,0.018,-0.018,1,0,06h28m45.08s,97.187829,,,,+07d41m57.16s,7.699212,,,,-3.279,0.052,-0.052,1.0,0.0,-2.488,0.045,-0.045,1.0,0.0,2459225.127962,0.002097,-0.002097,1,0,4.2380604,1.86e-05,-1.86e-05,1,0,3.385,0.366,-0.366,1,0,13070.0,12.2788,-12.2788,1,0,13.0206,,,1,0,463.485,,,,,1292.0,,,,,642.911,13.758,-13.758,1,0,5798.0,122.0,-122.0,1,0,4.35,,,1,0,1.13,,,1,0,,2021-06-03 22:07:29,2024-08-22 10:08:01,2025-09-28 22:48:44
160347548,2798.01,TOI-2798.01,2798,160347548.01,1,PC,12.8054,0.006,-0.006,1,0,06h05m44.98s,91.437408,,,,-33d11m15.06s,-33.187516,,,,-2.765,0.023,-0.023,1.0,0.0,0.091,0.026,-0.026,1.0,0.0,2459221.167853,0.000644,-0.000644,1,0,3.994474,9.6e-06,-9.6e-06,1,0,4.436,0.093,-0.093,1,0,14090.0,1.85886,-1.85886,1,0,18.9963,0.918441,-0.918441,1,0,896.598,,,,,1524.0,,,,,836.501,9.5855,-9.5855,1,0,5931.0,129.2,-129.2,1,0,4.06,0.08,-0.08,1,0,1.61,0.08,-0.08,1,0,,2021-06-03 22:07:29,2024-08-22 10:08:01,2025-09-28 22:48:44
156887426,2799.01,TOI-2799.01,2799,156887426.01,1,PC,13.1811,0.006,-0.006,1,0,06h36m02.72s,99.011337,,,,-45d16m50.1s,-45.280583,,,,6.644,0.028,-0.028,1.0,0.0,14.485,0.026,-0.026,1.0,0.0,2459227.328418,0.000377,-0.000377,1,0,1.4367914,9e-07,-9e-07,1,0,2.178,0.07,-0.07,1,0,23180.0,2.49873,-2.49873,1,0,16.9266,,,1,0,1530.88,,,,,1742.0,,,,,651.979,6.1745,-6.1745,1,0,5873.0,122.0,-122.0,1,0,4.4,,,1,0,1.07,,,1,0,,2021-06-03 22:07:29,2024-08-22 10:08:01,2025-09-28 22:48:44
42054565,280.01,TOI-280.01,280,42054565.01,1,PC,9.9955,0.006,-0.006,1,0,01h36m40.41s,24.168388,,,,-36d24m50.44s,-36.414011,,,,-55.923,0.038,-0.038,1.0,0.0,-81.779,0.038,-0.038,1.0,0.0,2458383.488609,0.001866,-0.001866,1,0,10.1843061,4.07e-05,-4.07e-05,1,0,1.7293131,0.3837901,-0.3837901,1,0,839.9896915,88.77408,-88.77408,1,0,2.4497061,0.953377,-0.953377,1,0,59.457971,,,,,708.2266596,,,,,99.66,0.29915,-0.29915,1,0,5454.0,185.0,-185.0,1,0,4.59104,0.274395,-0.274395,1,0,0.782681,0.0388894,-0.0388894,1,0,,2018-12-11 21:32:33,2023-01-27 12:02:32,2025-09-28 22:48:44
147804034,2800.01,TOI-2800.01,2800,147804034.01,1,PC,12.18,0.022,-0.022,1,0,06h34m28.29s,98.617856,,,,-41d08m51.83s,-41.147731,,,,49.592,0.98,-0.98,1.0,0.0,23.779,0.98,-0.98,1.0,0.0,2459218.177975,0.001597,-0.001597,1,0,7.7538288,2.27e-05,-2.27e-05,1,0,3.454,0.358,-0.358,1,0,6560.0,2.87223,-2.87223,1,0,9.7807,0.442091,-0.442091,1,0,127.967,,,,,937.0,,,,,386.71,,,1,0,5504.0,108.8,-108.8,1,0,,,,1,0,1.17,0.05,-0.05,1,0,,2021-06-03 22:07:29,2024-08-22 10:08:01,2025-09-28 22:48:44
140287227,2801.01,TOI-2801.01,2801,140287227.01,1,PC,13.4242,0.006,-0.006,1,0,05h42m00.02s,85.500078,,,,-31d52m23.47s,-31.873186,,,,8.355,2.234,-2.234,1.0,0.0,0.802,2.234,-2.234,1.0,0.0,2459221.426139,0.001918,-0.001918,1,0,5.4139736,2.27e-05,-2.27e-05,1,0,2.952,0.351,-0.351,1,0,8400.0,6.36936,-6.36936,1,0,15.5249,1.1265,-1.1265,1,0,179.736,,,,,1020.0,,,,,,,,1,0,5425.0,184.2,-184.2,1,0,,,,1,0,1.71,0.11,-0.11,1,0,,2021-06-03 22:07:29,2024-08-22 10:08:01,2025-09-28 22:48:44
139444326,2802.01,TOI-2802.01,2802,139444326.01,1,PC,11.526,0.007,-0.007,1,0,05h22m55.48s,80.731186,,,,-21d57m20.47s,-21.955687,,,,0.895,0.164,-0.164,1.0,0.0,4.517,0.192,-0.192,1.0,0.0,2459195.405441,0.002755,-0.002755,1,0,3.5266608,1.67e-05,-1.67e-05,1,0,2.105,0.294,-0.294,1,0,1320.0,1.67938,-1.67938,1,0,5.79479,0.490823,-0.490823,1,0,312.309,,,,,1171.0,,,,,441.989,25.881,-25.881,1,0,5668.0,178.8,-178.8,1,0,4.35,2.0,-2.0,1,0,1.58,0.12,-0.12,1,0,,2021-06-03 22:07:30,2024-08-22 10:08:01,2025-09-28 22:48:44
124379043,2803.01,TOI-2803.01,2803,124379043.01,1,CP,12.0753,0.006,-0.006,1,0,06h12m27.54s,93.11474,,,,-23d29m32.99s,-23.492496,,,,0.79,0.026,-0.026,1.0,0.0,11.877,0.041,-0.041,1.0,0.0,2459227.308665,0.00032,-0.00032,1,0,1.962292,1.4e-06,-1.4e-06,1,0,2.935,0.061,-0.061,1,0,20910.0,1.07258,-1.07258,1,0,17.4523,0.824429,-0.824429,1,0,2085.59,,,,,1882.0,,,,,494.818,6.562,-6.562,1,0,6384.0,128.7,-128.7,1,0,4.41,0.08,-0.08,1,0,1.16,0.05,-0.05,1,0,,2021-06-03 22:07:30,2024-08-22 10:08:01,2025-09-28 22:48:44
44764338,2804.01,TOI-2804.01,2804,44764338.01,1,PC,8.9118,0.006,-0.006,1,0,09h45m40.53s,146.418889,,,,-38d53m14.5s,-38.887361,,,,-105.034,0.036,-0.036,1.0,0.0,28.255,0.051,-0.051,1.0,0.0,2459991.190122,0.001387,-0.001387,1,0,4.8033954,1.45e-05,-1.45e-05,1,0,0.9062451,0.4540067,-0.4540067,1,0,867.1363349,94.918625,-94.918625,1,0,4.4901713,7.6468186,-7.6468186,1,0,760.1635216,,,,,1339.2032846,,,,,129.525,0.459,-0.459,1,0,5913.9,149.1,-149.1,1,0,4.12,0.08,-0.08,1,0,1.50621,0.0848141,-0.0848141,1,0,,2021-06-03 22:37:58,2024-01-17 10:08:02,2025-09-28 22:48:44
5024743,2805.01,TOI-2805.01,2805,5024743.01,1,FP,10.1015,0.006,-0.006,1,0,09h28m25.73s,142.107198,,,,-38d56m50.57s,-38.947381,,,,-11.267,0.052,-0.052,1.0,0.0,7.382,0.055,-0.055,1.0,0.0,2459990.141393,0.004334,-0.004334,1,0,12.4498835,4.98e-05,-4.98e-05,1,0,5.45,1.484,-1.484,1,0,1827.0,2863.81,-2863.81,1,0,20.0559,5.50204,-5.50204,1,0,5588.85,,,,,2408.0,,,,,571.204,12.3015,-12.3015,1,0,8469.0,152.9,-152.9,1,0,3.96,0.07,-0.07,1,0,2.51,0.09,-0.09,1,0,,2021-06-03 22:37:58,2023-04-12 16:02:02,2025-09-28 22:48:44
193220940,2806.01,TOI-2806.01,2806,193220940.01,1,PC,10.0524,0.009,-0.009,1,0,10h31m41.15s,157.921439,,,,-24d13m29.4s,-24.224832,,,,19.557,0.062,-0.062,1.0,0.0,-22.581,0.059,-0.059,1.0,0.0,2459298.619279,0.003628,-0.003628,1,0,11.4045112,0.0001119,-0.0001119,1,0,3.947,0.582,-0.582,1,0,760.0,1.59311,-1.59311,1,0,4.0961,0.283673,-0.283673,1,0,161.074,,,,,992.0,,,,,240.359,2.136,-2.136,1,0,6334.6,131.1,-131.1,1,0,4.2,0.09,-0.09,1,0,1.47,0.07,-0.07,1,0,,2021-06-03 22:37:58,2022-04-19 12:02:07,2025-09-28 22:48:44
11936042,2807.01,TOI-2807.01,2807,11936042.01,1,PC,9.6854,0.006,-0.006,1,0,09h44m27.49s,146.114558,,,,-35d06m16.52s,-35.104589,,,,0.032,0.029,-0.029,1.0,0.0,-34.736,0.051,-0.051,1.0,0.0,2460009.04565,0.004092,-0.004092,1,0,3.9919157,1.74e-05,-1.74e-05,1,0,2.938,0.394,-0.394,1,0,535.0,32.026,-32.026,1,0,2.45988,0.161592,-0.161592,1,0,424.412,,,,,1264.0,,,,,130.409,0.527,-0.527,1,0,5645.0,132.0,-132.0,1,0,4.32,0.08,-0.08,1,0,1.14,0.06,-0.06,1,0,,2021-06-03 22:37:58,2023-04-12 16:02:02,2025-09-28 22:48:44
463590116,3061.01,TOI-3061.01,3061,463590116.01,1,PC,13.4909,0.043,-0.043,1,0,10h17m18.78s,154.328233,,,,-58d16m37.61s,-58.277113,,,,-6.367,0.034,-0.034,1.0,0.0,1.854,0.033,-0.033,1.0,0.0,2460015.416594,0.002378,-0.002378,1,0,1.3185787,6.3e-06,-6.3e-06,1,0,1.748,0.458,-0.458,1,0,5930.0,27.8184,-27.8184,1,0,,,,1,0,1918.33,,,,,1843.0,,,,,2578.83,134.035,-134.035,1,0,6040.0,453.9,-453.9,1,0,,,,1,0,,,,1,0,,2021-06-04 01:36:29,2024-08-22 10:08:01,2025-09-28 22:48:44
463343283,3062.01,TOI-3062.01,3062,463343283.01,1,PC,13.5173,0.007,-0.007,1,0,10h14m41.67s,153.673619,,,,-55d22m45.67s,-55.379354,,,,-24.318,0.038,-0.038,1.0,0.0,8.294,0.037,-0.037,1.0,0.0,2460015.137099,0.005582,-0.005582,1,0,4.865928,0.0009961,-0.0009961,1,0,5.323532,0.3843884,-0.3843884,1,0,10758.3826821,1058.7786,-1058.7786,1,0,15.177757,3.758924,-3.758924,1,0,534.990275,,,,,1226.6092105,,,,,774.109,15.3715,-15.3715,1,0,6137.0,122.0,-122.0,1,0,4.34,,,1,0,1.21215,,,1,0,,2021-06-04 01:36:29,2024-09-10 10:08:02,2025-09-28 22:48:44
